Test Summary
Block per die: ,200
Total VB (single unit) pages: ,36
Total Pages: ,7200
OP Size: ,28
Host write range: ,5625
Total Erase Count is: ,30144
Max Erase Count: ,155
Min Erase Count: ,145
Avg Erase Count: ,150.720000
Total GC Count is: ,0
Total Segmental GC Count is: ,0
Total WL Count is: ,2367
WAF is: ,1.084292

VB No,Valid Count,Erase Count
581,77,77,1,147,1
582,78,78,1,147,1
583,79,79,1,147,1
584,80,80,1,147,1
585,81,81,1,147,1
586,82,82,1,147,1
587,83,83,1,147,1
588,84,84,1,147,1
589,85,85,1,147,1
590,86,86,1,147,1
591,87,87,1,147,1
592,88,88,1,147,1
593,89,89,1,147,1
594,90,90,1,147,1
595,91,91,1,147,1
596,92,92,1,147,1
597,93,93,1,147,1
598,94,94,1,147,1
599,95,95,1,147,1
600,96,96,1,147,1
601,97,97,1,147,1
602,98,98,1,147,1
603,99,99,1,147,1
604,100,100,1,147,1
605,101,101,1,147,1
606,102,102,1,147,1
607,103,103,1,147,1
608,104,104,1,147,1
609,105,105,1,147,1
610,106,106,1,147,1
611,107,107,1,147,1
612,4536,4536,1,153,1
613,4537,4537,1,153,1
614,4538,4538,1,153,1
615,4539,4539,1,153,1
616,4540,4540,1,153,1
617,4541,4541,1,153,1
618,4542,4542,1,153,1
619,4543,4543,1,153,1
620,4544,4544,1,153,1
621,4545,4545,1,153,1
622,4546,4546,1,153,1
623,4547,4547,1,153,1
624,4548,4548,1,153,1
625,4549,4549,1,153,1
626,4550,4550,1,153,1
627,4551,4551,1,153,1
628,4552,4552,1,153,1
629,4553,4553,1,153,1
630,4554,4554,1,153,1
631,4555,4555,1,153,1
632,4556,4556,1,153,1
633,4557,4557,1,153,1
634,4558,4558,1,153,1
635,4559,4559,1,153,1
636,4560,4560,1,153,1
637,4561,4561,1,153,1
638,4562,4562,1,153,1
639,4563,4563,1,153,1
640,4564,4564,1,153,1
641,4565,4565,1,153,1
642,4566,4566,1,153,1
643,4567,4567,1,153,1
644,4568,4568,1,153,1
645,4569,4569,1,153,1
646,4570,4570,1,153,1
647,4571,4571,1,153,1
648,4356,4356,1,153,1
649,4357,4357,1,153,1
650,4358,4358,1,153,1
651,4359,4359,1,153,1
652,4360,4360,1,153,1
653,4361,4361,1,153,1
654,4362,4362,1,153,1
655,4363,4363,1,153,1
656,4364,4364,1,153,1
657,4365,4365,1,153,1
658,4366,4366,1,153,1
659,4367,4367,1,153,1
660,4368,4368,1,153,1
661,4369,4369,1,153,1
662,4370,4370,1,153,1
663,4371,4371,1,153,1
664,4372,4372,1,153,1
665,4373,4373,1,153,1
666,4374,4374,1,153,1
667,4375,4375,1,153,1
668,4376,4376,1,153,1
669,4377,4377,1,153,1
670,4378,4378,1,153,1
671,4379,4379,1,153,1
672,4380,4380,1,153,1
673,4381,4381,1,153,1
674,4382,4382,1,153,1
675,4383,4383,1,153,1
676,4384,4384,1,153,1
677,4385,4385,1,153,1
678,4386,4386,1,153,1
679,4387,4387,1,153,1
680,4388,4388,1,153,1
681,4389,4389,1,153,1
682,4390,4390,1,153,1
683,4391,4391,1,153,1
684,252,252,1,153,1
685,253,253,1,153,1
686,254,254,1,153,1
687,255,255,1,153,1
688,256,256,1,153,1
689,257,257,1,153,1
690,258,258,1,153,1
691,259,259,1,153,1
692,260,260,1,153,1
693,261,261,1,153,1
694,262,262,1,153,1
695,263,263,1,153,1
696,264,264,1,153,1
697,265,265,1,153,1
698,266,266,1,153,1
699,267,267,1,153,1
700,268,268,1,153,1
701,269,269,1,153,1
702,270,270,1,153,1
703,271,271,1,153,1
704,272,272,1,153,1
705,273,273,1,153,1
706,274,274,1,153,1
707,275,275,1,153,1
708,276,276,1,153,1
709,277,277,1,153,1
710,278,278,1,153,1
711,279,279,1,153,1
712,280,280,1,153,1
713,281,281,1,153,1
714,282,282,1,153,1
715,283,283,1,153,1
716,284,284,1,153,1
717,285,285,1,153,1
